ParticipantID,TrialNumber,BlockNumber,Synchrony,ClipID,VideoFile,SoundFile,SoundCategory,SyncRating,Accuracy,RT,ConditionID,BlockDuration,ExperimentDuration,Condition
30,1,1,,40,1418_4Hz.avi,willow20_oneeighty_4Hz.wav,willow,1,0,1.79715280000028,30,1.74575935,4.91400528666667,AsyncTheta
30,2,2,,2,1371_4Hz.avi,ep7_zero_4Hz.wav,ep,1,1,2.53860329999998,30,1.74575935,4.91400528666667,SyncTheta
30,3,3,,23,1011_4Hz.avi,orch38_zero_4Hz.wav,orch,1,1,1.09529030000022,30,1.74575935,4.91400528666667,SyncTheta
30,4,,,7,1124_4Hz.avi,dar24_oneeighty_4Hz.wav,dar,2,1,1.10740220000025,30,1.74575935,4.91400528666667,AsyncTheta
30,5,,,28,1436_4Hz.avi,guitar31_zero_4Hz.wav,guitar,1,1,2.52630439999984,30,1.74575935,4.91400528666667,SyncTheta
30,6,,,26,1377_4Hz.avi,acoustic48_oneeighty_4Hz.wav,acoustic,2,1,0.969760299999962,30,1.74575935,4.91400528666667,AsyncTheta
30,7,,,44,1257_4Hz.avi,orch14_oneeighty_4Hz.wav,orch,1,0,1.18889369999988,30,1.74575935,4.91400528666667,AsyncTheta
30,8,,,45,1228_4Hz.avi,orch31_zero_4Hz.wav,orch,2,0,1.35181869999997,30,1.74575935,4.91400528666667,SyncTheta
30,9,,,14,1151_4Hz.avi,dar8_oneeighty_4Hz.wav,dar,1,0,1.07048939999959,30,1.74575935,4.91400528666667,AsyncTheta
30,10,,,32,1326_4Hz.avi,acoustic32_zero_4Hz.wav,acoustic,1,1,0.804735700000037,30,1.74575935,4.91400528666667,SyncTheta
30,11,,,6,1226_4Hz.avi,choir4_oneeighty_4Hz.wav,choir,1,0,0.976367199999913,30,1.74575935,4.91400528666667,AsyncTheta
30,12,,,33,1219_4Hz.avi,acoustic25_zero_4Hz.wav,acoustic,2,0,0.894157999999607,30,1.74575935,4.91400528666667,SyncTheta
30,13,,,25,1402_4Hz.avi,choir38_oneeighty_4Hz.wav,choir,2,1,0.978400899999997,30,1.74575935,4.91400528666667,AsyncTheta
30,14,,,8,1376_4Hz.avi,willow15_zero_4Hz.wav,willow,2,0,1.01984380000022,30,1.74575935,4.91400528666667,SyncTheta
30,15,,,9,1424_4Hz.avi,orch1_oneeighty_4Hz.wav,orch,1,0,0.653761600000053,30,1.74575935,4.91400528666667,AsyncTheta
30,16,,,48,1028_4Hz.avi,acoustic28_zero_4Hz.wav,acoustic,1,1,1.54006009999966,30,1.74575935,4.91400528666667,SyncTheta
30,1,,,37,1235_4Hz.avi,dar23_zero_4Hz.wav,dar,1,1,1.27550399999973,30,1.56381375166667,4.91400528666667,SyncTheta
30,2,,,4,1010_4Hz.avi,ep15_oneeighty_4Hz.wav,ep,1,0,2.6912569000001,30,1.56381375166667,4.91400528666667,AsyncTheta
30,3,,,5,1332_4Hz.avi,acoustic44_zero_4Hz.wav,acoustic,1,1,1.79888119999987,30,1.56381375166667,4.91400528666667,SyncTheta
30,4,,,35,1211_4Hz.avi,choir33_oneeighty_4Hz.wav,choir,2,1,1.28686479999988,30,1.56381375166667,4.91400528666667,AsyncTheta
30,5,,,30,1282_4Hz.avi,dar1_zero_4Hz.wav,dar,1,1,1.12545269999964,30,1.56381375166667,4.91400528666667,SyncTheta
30,6,,,39,1088_4Hz.avi,acoustic47_zero_4Hz.wav,acoustic,1,1,2.07885480000004,30,1.56381375166667,4.91400528666667,SyncTheta
30,7,,,21,1291_4Hz.avi,acoustic11_oneeighty_4Hz.wav,acoustic,2,1,1.34074379999993,30,1.56381375166667,4.91400528666667,AsyncTheta
