ParticipantID,TrialNumber,BlockNumber,Synchrony,ClipID,VideoFile,SoundFile,SoundCategory,SyncRating,Accuracy,RT,ConditionID,BlockDuration,ExperimentDuration,Condition
17,1,1,,40,1418_4Hz.avi,willow20_oneeighty_4Hz.wav,willow,1,0,2.4315217000003,17,1.562510065,4.69883202666667,AsyncTheta
17,2,2,,2,1371_4Hz.avi,ep7_oneeighty_4Hz.wav,ep,1,0,1.61289209999995,17,1.562510065,4.69883202666667,AsyncTheta
17,3,3,,23,1011_4Hz.avi,orch38_zero_4Hz.wav,orch,2,0,1.09076249999998,17,1.562510065,4.69883202666667,SyncTheta
17,4,,,7,1124_4Hz.avi,dar24_oneeighty_4Hz.wav,dar,1,0,0.656890000000203,17,1.562510065,4.69883202666667,AsyncTheta
17,5,,,28,1436_4Hz.avi,guitar31_oneeighty_4Hz.wav,guitar,1,0,0.709721199998967,17,1.562510065,4.69883202666667,AsyncTheta
17,6,,,26,1377_4Hz.avi,acoustic48_zero_4Hz.wav,acoustic,2,0,0.5683396000004,17,1.562510065,4.69883202666667,SyncTheta
17,7,,,44,1257_4Hz.avi,orch14_zero_4Hz.wav,orch,1,1,1.38589930000126,17,1.562510065,4.69883202666667,SyncTheta
17,8,,,45,1228_4Hz.avi,orch31_oneeighty_4Hz.wav,orch,1,0,0.555904900000314,17,1.562510065,4.69883202666667,AsyncTheta
17,9,,,14,1151_4Hz.avi,dar8_oneeighty_4Hz.wav,dar,2,1,0.294027599999026,17,1.562510065,4.69883202666667,AsyncTheta
17,10,,,32,1326_4Hz.avi,acoustic32_zero_4Hz.wav,acoustic,1,1,0.544676599998638,17,1.562510065,4.69883202666667,SyncTheta
17,11,,,6,1226_4Hz.avi,choir4_zero_4Hz.wav,choir,1,1,0.318654400000014,17,1.562510065,4.69883202666667,SyncTheta
17,12,,,33,1219_4Hz.avi,acoustic25_zero_4Hz.wav,acoustic,1,1,0.610590199999933,17,1.562510065,4.69883202666667,SyncTheta
17,13,,,25,1402_4Hz.avi,choir38_oneeighty_4Hz.wav,choir,1,0,2.09919760000048,17,1.562510065,4.69883202666667,AsyncTheta
17,14,,,8,1376_4Hz.avi,willow15_zero_4Hz.wav,willow,1,1,0.369390900001235,17,1.562510065,4.69883202666667,SyncTheta
17,15,,,9,1424_4Hz.avi,orch1_zero_4Hz.wav,orch,1,1,1.4300686000006,17,1.562510065,4.69883202666667,SyncTheta
17,16,,,48,1028_4Hz.avi,acoustic28_oneeighty_4Hz.wav,acoustic,2,1,0.577686800001175,17,1.562510065,4.69883202666667,AsyncTheta
17,1,,,37,1235_4Hz.avi,dar23_zero_4Hz.wav,dar,1,1,1.15053660000012,17,1.40889378333333,4.69883202666667,SyncTheta
17,2,,,4,1010_4Hz.avi,ep15_zero_4Hz.wav,ep,1,1,0.295802399999957,17,1.40889378333333,4.69883202666667,SyncTheta
17,3,,,5,1332_4Hz.avi,acoustic44_zero_4Hz.wav,acoustic,1,1,0.628648400001111,17,1.40889378333333,4.69883202666667,SyncTheta
17,4,,,35,1211_4Hz.avi,choir33_oneeighty_4Hz.wav,choir,1,0,0.909014699998806,17,1.40889378333333,4.69883202666667,AsyncTheta
17,5,,,30,1282_4Hz.avi,dar1_zero_4Hz.wav,dar,1,1,0.392797799999244,17,1.40889378333333,4.69883202666667,SyncTheta
17,6,,,39,1088_4Hz.avi,acoustic47_zero_4Hz.wav,acoustic,1,1,0.424702100001014,17,1.40889378333333,4.69883202666667,SyncTheta
17,7,,,21,1291_4Hz.avi,acoustic11_oneeighty_4Hz.wav,acoustic,1,0,0.479112199998781,17,1.40889378333333,4.69883202666667,AsyncTheta
17,8,,,19,1188_4Hz.avi,choir7_oneeighty_4Hz.wav,choir,2,1,0.724177500000224,17,1.40889378333333,4.69883202666667,AsyncTheta
17,9,,,47,1261_4Hz.avi,willow10_oneeighty_4Hz.wav,willow,1,0,0.330851599999733,17,1.40889378333333,4.69883202666667,AsyncTheta
17,10,,,15,1302_4Hz.avi,synth25_zero_4Hz.wav,synth,1,1,0.608451399999467,17,1.40889378333333,4.69883202666667,SyncTheta
17,11,,,38,1068_4Hz.avi,orch29_oneeighty_4Hz.wav,orch,2,1,0.54292919999898,17,1.40889378333333,4.69883202666667,AsyncTheta
17,12,,,11,1001_4Hz.avi,dar22_oneeighty_4Hz.wav,dar,1,0,0.368353500000012,17,1.40889378333333,4.69883202666667,AsyncTheta
17,13,,,41,1092_4Hz.avi,guitar37_oneeighty_4Hz.wav,guitar,1,0,0.305119499998909,17,1.40889378333333,4.69883202666667,AsyncTheta
17,14,,,10,1100_4Hz.avi,ep10_oneeighty_4Hz.wav,ep,2,1,0.614043999999922,17,1.40889378333333,4.69883202666667,AsyncTheta
17,15,,,22,1351_4Hz.avi,acoustic1_zero_4Hz.wav,acoustic,1,1,0.668703699999242,17,1.40889378333333,4.69883202666667,SyncTheta
17,16,,,16,1285_4Hz.avi,acoustic37_zero_4Hz.wav,acoustic,1,1,0.519633599998997,17,1.40889378333333,4.69883202666667,SyncTheta
17,1,,,18,1446_4Hz.avi,synth5_zero_4Hz.wav,synth,1,1,0.327701099999103,17,1.47116475666667,4.69883202666667,SyncTheta
17,2,,,29,1281_4Hz.avi,ep34_oneeighty_4Hz.wav,ep,1,0,0.951391599999624,17,1.47116475666667,4.69883202666667,AsyncTheta
17,3,,,24,1251_4Hz.avi,willow16_zero_4Hz.wav,willow,1,1,1.67919339999935,17,1.47116475666667,4.69883202666667,SyncTheta
17,4,,,36,1307_4Hz.avi,dar13_zero_4Hz.wav,dar,1,1,0.370703199998388,17,1.47116475666667,4.69883202666667,SyncTheta
17,5,,,12,1102_4Hz.avi,dar2_oneeighty_4Hz.wav,dar,1,0,0.345500999999786,17,1.47116475666667,4.69883202666667,AsyncTheta
17,6,,,17,1043_4Hz.avi,ep8_zero_4Hz.wav,ep,1,1,0.406122600001254,17,1.47116475666667,4.69883202666667,SyncTheta
17,7,,,34,1409_4Hz.avi,willow12_oneeighty_4Hz.wav,willow,1,0,1.46219860000019,17,1.47116475666667,4.69883202666667,AsyncTheta
17,8,,,13,1075_4Hz.avi,orch19_oneeighty_4Hz.wav,orch,1,0,0.475015500000154,17,1.47116475666667,4.69883202666667,AsyncTheta
17,9,,,20,1245_4Hz.avi,guitar48_oneeighty_4Hz.wav,guitar,1,0,0.408112800001618,17,1.47116475666667,4.69883202666667,AsyncTheta
17,10,,,43,1438_4Hz.avi,choir18_oneeighty_4Hz.wav,choir,1,0,0.297543499998937,17,1.47116475666667,4.69883202666667,AsyncTheta
17,11,,,31,1246_4Hz.avi,guitar47_zero_4Hz.wav,guitar,1,1,0.471695599999293,17,1.47116475666667,4.69883202666667,SyncTheta
17,12,,,1,1267_4Hz.avi,dar6_oneeighty_4Hz.wav,dar,1,0,0.854026400000294,17,1.47116475666667,4.69883202666667,AsyncTheta
17,13,,,27,1120_4Hz.avi,choir36_zero_4Hz.wav,choir,1,1,0.560143999999127,17,1.47116475666667,4.69883202666667,SyncTheta
17,14,,,46,1400_4Hz.avi,ep44_zero_4Hz.wav,ep,1,1,0.355558799999926,17,1.47116475666667,4.69883202666667,SyncTheta
17,15,,,42,1056_4Hz.avi,acoustic12_oneeighty_4Hz.wav,acoustic,1,0,0.321143600000141,17,1.47116475666667,4.69883202666667,AsyncTheta
17,16,,,3,1194_4Hz.avi,willow13_zero_4Hz.wav,willow,2,0,0.438077800001338,17,1.47116475666667,4.69883202666667,SyncTheta
