ParticipantID,TrialNumber,BlockNumber,Synchrony,ClipID,VideoFile,SoundFile,SoundCategory,SyncRating,Accuracy,RT,ConditionID,BlockDuration,ExperimentDuration,Condition
32,1,1,,40,1418_4Hz.avi,willow20_oneeighty_4Hz.wav,willow,1,0,6.06330660000003,32,1.44912483,4.128906565,AsyncTheta
32,2,2,,2,1371_4Hz.avi,ep7_oneeighty_4Hz.wav,ep,1,0,0.572107099999812,32,1.44912483,4.128906565,AsyncTheta
32,3,3,,23,1011_4Hz.avi,orch38_zero_4Hz.wav,orch,2,0,0.341407500000059,32,1.44912483,4.128906565,SyncTheta
32,4,,,7,1124_4Hz.avi,dar24_zero_4Hz.wav,dar,2,0,0.747911599999952,32,1.44912483,4.128906565,SyncTheta
32,5,,,28,1436_4Hz.avi,guitar31_zero_4Hz.wav,guitar,2,0,0.273124299999836,32,1.44912483,4.128906565,SyncTheta
32,6,,,26,1377_4Hz.avi,acoustic48_oneeighty_4Hz.wav,acoustic,2,1,0.491915800000243,32,1.44912483,4.128906565,AsyncTheta
32,7,,,44,1257_4Hz.avi,orch14_oneeighty_4Hz.wav,orch,1,0,0.325611000000208,32,1.44912483,4.128906565,AsyncTheta
32,8,,,45,1228_4Hz.avi,orch31_oneeighty_4Hz.wav,orch,2,1,1.24767830000019,32,1.44912483,4.128906565,AsyncTheta
32,9,,,14,1151_4Hz.avi,dar8_oneeighty_4Hz.wav,dar,2,1,0.28091540000014,32,1.44912483,4.128906565,AsyncTheta
32,10,,,32,1326_4Hz.avi,acoustic32_zero_4Hz.wav,acoustic,2,0,0.44460220000019,32,1.44912483,4.128906565,SyncTheta
32,11,,,6,1226_4Hz.avi,choir4_oneeighty_4Hz.wav,choir,2,1,0.498334899999918,32,1.44912483,4.128906565,AsyncTheta
32,12,,,33,1219_4Hz.avi,acoustic25_zero_4Hz.wav,acoustic,1,1,0.293799400000353,32,1.44912483,4.128906565,SyncTheta
32,13,,,25,1402_4Hz.avi,choir38_zero_4Hz.wav,choir,2,0,0.375277800000276,32,1.44912483,4.128906565,SyncTheta
32,14,,,8,1376_4Hz.avi,willow15_zero_4Hz.wav,willow,2,0,0.300463399999899,32,1.44912483,4.128906565,SyncTheta
32,15,,,9,1424_4Hz.avi,orch1_oneeighty_4Hz.wav,orch,2,1,0.317885999999817,32,1.44912483,4.128906565,AsyncTheta
32,16,,,48,1028_4Hz.avi,acoustic28_zero_4Hz.wav,acoustic,1,1,0.767919200000051,32,1.44912483,4.128906565,SyncTheta
32,1,,,37,1235_4Hz.avi,dar23_zero_4Hz.wav,dar,1,1,0.270828400000028,32,1.27169893833333,4.128906565,SyncTheta
32,2,,,4,1010_4Hz.avi,ep15_oneeighty_4Hz.wav,ep,1,0,0.549856600000112,32,1.27169893833333,4.128906565,AsyncTheta
32,3,,,5,1332_4Hz.avi,acoustic44_oneeighty_4Hz.wav,acoustic,1,0,0.322303500000089,32,1.27169893833333,4.128906565,AsyncTheta
32,4,,,35,1211_4Hz.avi,choir33_oneeighty_4Hz.wav,choir,1,0,0.349931799999922,32,1.27169893833333,4.128906565,AsyncTheta
32,5,,,30,1282_4Hz.avi,dar1_oneeighty_4Hz.wav,dar,1,0,0.299483799999962,32,1.27169893833333,4.128906565,AsyncTheta
32,6,,,39,1088_4Hz.avi,acoustic47_oneeighty_4Hz.wav,acoustic,1,0,0.259489099999882,32,1.27169893833333,4.128906565,AsyncTheta
32,7,,,21,1291_4Hz.avi,acoustic11_oneeighty_4Hz.wav,acoustic,2,1,0.231040199999825,32,1.27169893833333,4.128906565,AsyncTheta
32,8,,,19,1188_4Hz.avi,choir7_zero_4Hz.wav,choir,1,1,0.369820200000049,32,1.27169893833333,4.128906565,SyncTheta
32,9,,,47,1261_4Hz.avi,willow10_zero_4Hz.wav,willow,1,1,0.262151899999935,32,1.27169893833333,4.128906565,SyncTheta
32,10,,,15,1302_4Hz.avi,synth25_zero_4Hz.wav,synth,1,1,0.301216199999999,32,1.27169893833333,4.128906565,SyncTheta
32,11,,,38,1068_4Hz.avi,orch29_oneeighty_4Hz.wav,orch,1,0,0.256026699999893,32,1.27169893833333,4.128906565,AsyncTheta
32,12,,,11,1001_4Hz.avi,dar22_zero_4Hz.wav,dar,1,1,0.323726099999931,32,1.27169893833333,4.128906565,SyncTheta
32,13,,,41,1092_4Hz.avi,guitar37_zero_4Hz.wav,guitar,2,0,0.252534799999921,32,1.27169893833333,4.128906565,SyncTheta
32,14,,,10,1100_4Hz.avi,ep10_zero_4Hz.wav,ep,1,1,0.310736399999769,32,1.27169893833333,4.128906565,SyncTheta
32,15,,,22,1351_4Hz.avi,acoustic1_zero_4Hz.wav,acoustic,1,1,0.261627899999894,32,1.27169893833333,4.128906565,SyncTheta
32,16,,,16,1285_4Hz.avi,acoustic37_oneeighty_4Hz.wav,acoustic,2,1,0.36894140000004,32,1.27169893833333,4.128906565,AsyncTheta
32,1,,,18,1446_4Hz.avi,synth5_zero_4Hz.wav,synth,1,1,0.32821899999999,32,1.26958996666667,4.128906565,SyncTheta
32,2,,,29,1281_4Hz.avi,ep34_oneeighty_4Hz.wav,ep,2,1,0.313502500000141,32,1.26958996666667,4.128906565,AsyncTheta
32,3,,,24,1251_4Hz.avi,willow16_oneeighty_4Hz.wav,willow,1,0,0.498068299999886,32,1.26958996666667,4.128906565,AsyncTheta
32,4,,,36,1307_4Hz.avi,dar13_oneeighty_4Hz.wav,dar,1,0,0.291125700000066,32,1.26958996666667,4.128906565,AsyncTheta
32,5,,,12,1102_4Hz.avi,dar2_zero_4Hz.wav,dar,2,0,0.226040799999737,32,1.26958996666667,4.128906565,SyncTheta
32,6,,,17,1043_4Hz.avi,ep8_oneeighty_4Hz.wav,ep,1,0,0.37945660000014,32,1.26958996666667,4.128906565,AsyncTheta
32,7,,,34,1409_4Hz.avi,willow12_zero_4Hz.wav,willow,2,0,0.27108410000028,32,1.26958996666667,4.128906565,SyncTheta
32,8,,,13,1075_4Hz.avi,orch19_zero_4Hz.wav,orch,1,1,0.250995299999886,32,1.26958996666667,4.128906565,SyncTheta
32,9,,,20,1245_4Hz.avi,guitar48_zero_4Hz.wav,guitar,1,1,0.571275300000252,32,1.26958996666667,4.128906565,SyncTheta
32,10,,,43,1438_4Hz.avi,choir18_zero_4Hz.wav,choir,1,1,0.321575299999949,32,1.26958996666667,4.128906565,SyncTheta
32,11,,,31,1246_4Hz.avi,guitar47_oneeighty_4Hz.wav,guitar,2,1,0.652421400000094,32,1.26958996666667,4.128906565,AsyncTheta
32,12,,,1,1267_4Hz.avi,dar6_zero_4Hz.wav,dar,2,0,0.226439800000207,32,1.26958996666667,4.128906565,SyncTheta
32,13,,,27,1120_4Hz.avi,choir36_oneeighty_4Hz.wav,choir,1,0,0.259435599999961,32,1.26958996666667,4.128906565,AsyncTheta
32,14,,,46,1400_4Hz.avi,ep44_oneeighty_4Hz.wav,ep,2,1,0.298454700000093,32,1.26958996666667,4.128906565,AsyncTheta
32,15,,,42,1056_4Hz.avi,acoustic12_zero_4Hz.wav,acoustic,1,1,0.267303099999936,32,1.26958996666667,4.128906565,SyncTheta
32,16,,,3,1194_4Hz.avi,willow13_oneeighty_4Hz.wav,willow,1,0,0.265983400000096,32,1.26958996666667,4.128906565,AsyncTheta
