ParticipantID,TrialNumber,BlockNumber,Condition,ClipID,VideoFile,SoundFile,SoundCategory,Response,RT,Accuracy,ConditionID,Frame1,Frame2,Frame3,Frame4,CorrectKey,EncodingPosition,Rating,BlockDuration,ExperimentDuration,MemoryTestOnset,RunNumber,Age,Handedness,Sex
24,1,1,SyncDelta,180,1006_1.7Hz.avi,ep4_zero_1.7Hz.wav,ep,4,7.31229259999986,0,24,180,132,173,166,1,10,2,5.67561618166667,NaN,1255.1782585,1,NaN,NaN,NaN
24,2,1,SyncDelta,132,1356_1.7Hz.avi,ep30_zero_1.7Hz.wav,ep,3,5.87004000000002,0,24,180,132,166,173,2,11,4,5.67561618166667,NaN,1265.1282867,1,NaN,NaN,NaN
24,3,1,SyncDelta,140,1270_1.7Hz.avi,synth17_zero_1.7Hz.wav,synth,2,7.45613189999995,0,24,140,127,135,184,1,5,3,5.67561618166667,NaN,1272.6449989,1,NaN,NaN,NaN
24,4,1,SyncDelta,120,1365_1.7Hz.avi,willow21_zero_1.7Hz.wav,willow,1,4.54516669999998,0,24,171,153,120,156,3,7,2,5.67561618166667,NaN,1281.9116886,1,NaN,NaN,NaN
24,5,1,SyncDelta,184,1052_1.7Hz.avi,synth40_zero_1.7Hz.wav,synth,3,2.97458789999996,1,24,140,127,184,135,3,13,2,5.67561618166667,NaN,1288.0449821,1,NaN,NaN,NaN
24,6,1,SyncDelta,156,1060_1.7Hz.avi,willow7_zero_1.7Hz.wav,willow,2,6.06927210000003,1,24,171,156,120,153,2,1,5,5.67561618166667,NaN,1292.6950169,1,NaN,NaN,NaN
24,7,1,SyncDelta,171,1280_1.7Hz.avi,willow19_zero_1.7Hz.wav,willow,1,3.35830549999991,1,24,171,156,153,120,1,15,1,5.67561618166667,NaN,1300.9283748,1,NaN,NaN,NaN
24,8,1,SyncDelta,170,1062_1.7Hz.avi,guitar3_zero_1.7Hz.wav,guitar,3,3.62213350000002,0,24,168,170,146,183,2,14,2,5.67561618166667,NaN,1305.7617227,1,NaN,NaN,NaN
24,9,1,SyncDelta,127,1411_1.7Hz.avi,synth28_zero_1.7Hz.wav,synth,2,7.73366200000009,0,24,184,140,127,135,3,3,4,5.67561618166667,NaN,1311.778411,1,NaN,NaN,NaN
24,10,1,SyncDelta,153,1157_1.7Hz.avi,willow1_zero_1.7Hz.wav,willow,4,6.30459289999999,1,24,156,171,120,153,4,6,5,5.67561618166667,NaN,1322.195114,1,NaN,NaN,NaN
24,11,1,SyncDelta,166,1227_1.7Hz.avi,ep5_zero_1.7Hz.wav,ep,3,5.54649619999986,1,24,180,173,166,132,3,8,2,5.67561618166667,NaN,1330.5450977,1,NaN,NaN,NaN
24,12,1,SyncDelta,135,1154_1.7Hz.avi,synth38_zero_1.7Hz.wav,synth,3,7.82048589999999,0,24,127,184,140,135,4,4,5,5.67561618166667,NaN,1338.5117895,1,NaN,NaN,NaN
24,13,1,SyncDelta,146,1005_1.7Hz.avi,guitar14_zero_1.7Hz.wav,guitar,1,6.74234709999996,0,24,183,168,146,170,3,16,1,5.67561618166667,NaN,1349.6118216,1,NaN,NaN,NaN
24,14,1,SyncDelta,168,1204_1.7Hz.avi,guitar36_zero_1.7Hz.wav,guitar,3,5.88312489999998,1,24,146,170,168,183,3,2,2,5.67561618166667,NaN,1359.2118744,1,NaN,NaN,NaN
24,15,1,SyncDelta,173,1348_1.7Hz.avi,ep31_zero_1.7Hz.wav,ep,3,8.0268724,1,24,180,132,173,166,3,9,1,5.67561618166667,NaN,1366.8285374,1,NaN,NaN,NaN
24,16,1,SyncDelta,183,1374_1.7Hz.avi,guitar16_zero_1.7Hz.wav,guitar,4,9.28920479999988,0,24,183,170,146,168,1,12,1,5.67561618166667,NaN,1377.6119492,1,NaN,NaN,NaN
24,1,2,NoFlicker,5,1381_half_amp.avi,acoustic1_half_amp.wav,acoustic,3,11.2811182999999,0,24,23,5,4,58,2,7,1,5.48933435166667,NaN,1567.6791264,1,NaN,NaN,NaN
24,2,2,NoFlicker,4,1167_half_amp.avi,acoustic37_half_amp.wav,acoustic,2,9.13417140000001,0,24,4,23,58,5,1,9,5,5.48933435166667,NaN,1580.9458607,1,NaN,NaN,NaN
24,3,2,NoFlicker,43,1141_half_amp.avi,dar13_half_amp.wav,dar,2,15.0536592000001,0,24,64,14,43,29,3,5,3,5.48933435166667,NaN,1591.8125883,1,NaN,NaN,NaN
24,4,2,NoFlicker,91,1340_half_amp.avi,orch46_half_amp.wav,orch,4,5.80641980000019,1,24,28,57,30,91,4,13,1,5.48933435166667,NaN,1608.6626095,1,NaN,NaN,NaN
24,5,2,NoFlicker,64,1098_half_amp.avi,dar11_half_amp.wav,dar,1,3.5864947,1,24,64,43,29,14,1,12,1,5.48933435166667,NaN,1616.1792717,1,NaN,NaN,NaN
24,6,2,NoFlicker,28,1148_half_amp.avi,orch19_half_amp.wav,orch,4,3.42286879999983,1,24,57,91,30,28,4,6,1,5.48933435166667,NaN,1622.2626227,1,NaN,NaN,NaN
24,7,2,NoFlicker,30,1016_half_amp.avi,orch14_half_amp.wav,orch,2,3.72561509999991,1,24,91,30,28,57,2,16,4,5.48933435166667,NaN,1627.695975,1,NaN,NaN,NaN
