ParticipantID,TrialNumber,BlockNumber,Condition,ClipID,VideoFile,SoundFile,SoundCategory,Response,RT,Accuracy,ConditionID,Frame1,Frame2,Frame3,Frame4,CorrectKey,EncodingPosition,Rating,BlockDuration,ExperimentDuration,MemoryTestOnset,RunNumber,Age,Handedness,Sex
15,1,1,NoFlicker,124,1183_half_amp.avi,choir24_half_amp.wav,choir,3,6.02851210000063,0,15,97,124,121,160,2,7,2,5.38958013,NaN,6939.1367316,1,NaN,NaN,NaN
15,2,1,NoFlicker,145,1352_half_amp.avi,orch39_half_amp.wav,orch,3,6.47607630000039,0,15,141,174,143,145,4,6,4,5.38958013,NaN,6946.603372,1,NaN,NaN,NaN
15,3,1,NoFlicker,113,1037_half_amp.avi,acoustic23_half_amp.wav,acoustic,1,7.55812500000047,0,15,104,113,169,107,2,3,3,5.38958013,NaN,6955.6701002,1,NaN,NaN,NaN
15,4,1,NoFlicker,104,1111_half_amp.avi,acoustic31_half_amp.wav,acoustic,2,4.74606080000012,1,15,113,104,107,169,2,4,4,5.38958013,NaN,6964.6868034,1,NaN,NaN,NaN
15,5,1,NoFlicker,169,1083_half_amp.avi,acoustic43_half_amp.wav,acoustic,1,7.22470080000039,1,15,169,113,107,104,1,10,3,5.38958013,NaN,6971.6701974,1,NaN,NaN,NaN
15,6,1,NoFlicker,126,1298_half_amp.avi,dar9_half_amp.wav,dar,2,7.58873949999997,1,15,136,126,162,116,2,9,3,5.38958013,NaN,6980.4368728,1,NaN,NaN,NaN
15,7,1,NoFlicker,121,1354_half_amp.avi,choir22_half_amp.wav,choir,1,4.59383000000071,0,15,160,97,121,124,3,12,4,5.38958013,NaN,6991.2702438,1,NaN,NaN,NaN
15,8,1,NoFlicker,116,1420_half_amp.avi,dar18_half_amp.wav,dar,2,7.52757180000026,1,15,162,116,126,136,2,14,5,5.38958013,NaN,6997.8369444,1,NaN,NaN,NaN
15,9,1,NoFlicker,143,1127_half_amp.avi,orch11_half_amp.wav,orch,1,3.90298149999944,1,15,143,141,145,174,1,13,4,5.38958013,NaN,7006.9869716,1,NaN,NaN,NaN
15,10,1,NoFlicker,160,1421_half_amp.avi,choir13_half_amp.wav,choir,1,4.42571369999951,0,15,97,124,160,121,3,11,3,5.38958013,NaN,7013.937031,1,NaN,NaN,NaN
15,11,1,NoFlicker,107,1265_half_amp.avi,acoustic16_half_amp.wav,acoustic,4,4.54400239999995,1,15,113,169,104,107,4,1,1,5.38958013,NaN,7019.8703555,1,NaN,NaN,NaN
15,12,1,NoFlicker,162,1358_half_amp.avi,dar7_half_amp.wav,dar,2,3.55888499999946,1,15,116,162,126,136,2,5,5,5.38958013,NaN,7026.1537477,1,NaN,NaN,NaN
15,13,1,NoFlicker,97,1368_half_amp.avi,choir30_half_amp.wav,choir,4,3.3824126999998,1,15,121,124,160,97,4,16,5,5.38958013,NaN,7031.6037697,1,NaN,NaN,NaN
15,14,1,NoFlicker,136,1175_half_amp.avi,dar4_half_amp.wav,dar,4,4.10083069999928,1,15,126,162,116,136,4,8,5,5.38958013,NaN,7038.0371381,1,NaN,NaN,NaN
15,15,1,NoFlicker,141,1401_half_amp.avi,orch12_half_amp.wav,orch,4,5.52721079999992,0,15,174,143,141,145,3,15,4,5.38958013,NaN,7044.9038203,1,NaN,NaN,NaN
15,16,1,NoFlicker,174,1119_half_amp.avi,orch45_half_amp.wav,orch,4,7.73365940000076,0,15,145,174,143,141,2,2,2,5.38958013,NaN,7053.1538273,1,NaN,NaN,NaN
15,1,2,SyncTheta,59,1346_4Hz.avi,guitar33_zero_4Hz.wav,guitar,4,5.8546895999998,0,15,90,7,59,3,3,3,4,4.97940569166667,NaN,7243.137923,1,NaN,NaN,NaN
