ParticipantID,TrialNumber,BlockNumber,Synchrony,ClipID,VideoFile,SoundFile,SoundCategory,SyncRating,Accuracy,RT,ConditionID,BlockDuration,ExperimentDuration,Condition
27,1,1,,24,1251_4Hz.avi,synth5_zero_4Hz.wav,synth,1,1,1.87808920000009,27,3.00869225666667,6.39573619,SyncTheta
27,2,2,,45,1228_4Hz.avi,acoustic32_zero_4Hz.wav,acoustic,2,0,0.944553199999973,27,3.00869225666667,6.39573619,SyncTheta
27,3,3,,46,1400_4Hz.avi,acoustic25_zero_4Hz.wav,acoustic,1,1,1.76503489999993,27,3.00869225666667,6.39573619,SyncTheta
27,4,,,7,1124_4Hz.avi,acoustic44_zero_4Hz.wav,acoustic,2,0,0.704905899999972,27,3.00869225666667,6.39573619,SyncTheta
27,5,,,34,1409_4Hz.avi,dar11_zero_4Hz.wav,dar,1,1,0.672766200000069,27,3.00869225666667,6.39573619,SyncTheta
27,6,,,63,1095_4Hz.avi,acoustic28_zero_4Hz.wav,acoustic,2,0,0.805896200000007,27,3.00869225666667,6.39573619,SyncTheta
27,7,,,62,1386_4Hz.avi,willow10_zero_4Hz.wav,willow,1,1,0.569052399999919,27,3.00869225666667,6.39573619,SyncTheta
27,8,,,60,1069_4Hz.avi,orch31_zero_4Hz.wav,orch,1,1,0.3881212,27,3.00869225666667,6.39573619,SyncTheta
27,9,,,12,1102_4Hz.avi,choir19_zero_4Hz.wav,choir,2,0,0.815982599999984,27,3.00869225666667,6.39573619,SyncTheta
27,10,,,55,1145_4Hz.avi,guitar37_zero_4Hz.wav,guitar,1,1,0.684686599999964,27,3.00869225666667,6.39573619,SyncTheta
27,11,,,41,1092_4Hz.avi,ep34_zero_4Hz.wav,ep,2,0,0.723855599999979,27,3.00869225666667,6.39573619,SyncTheta
27,12,,,43,1438_4Hz.avi,acoustic20_zero_4Hz.wav,acoustic,2,0,0.592420699999934,27,3.00869225666667,6.39573619,SyncTheta
27,13,,,36,1307_4Hz.avi,willow16_zero_4Hz.wav,willow,1,1,0.663710899999955,27,3.00869225666667,6.39573619,SyncTheta
27,14,,,10,1100_4Hz.avi,willow15_zero_4Hz.wav,willow,1,1,0.180758800000035,27,3.00869225666667,6.39573619,SyncTheta
27,15,,,47,1261_4Hz.avi,willow12_zero_4Hz.wav,willow,1,1,0.32990940000002,27,3.00869225666667,6.39573619,SyncTheta
27,16,,,40,1418_4Hz.avi,guitar31_zero_4Hz.wav,guitar,2,0,0.63957199999993,27,3.00869225666667,6.39573619,SyncTheta
27,1,,,28,1436_4Hz.avi,guitar48_oneeighty_4Hz.wav,guitar,1,0,1.71892079999998,27,1.50604035,6.39573619,AsyncTheta
27,2,,,29,1281_4Hz.avi,acoustic11_oneeighty_4Hz.wav,acoustic,1,0,6.05324080000003,27,1.50604035,6.39573619,AsyncTheta
27,3,,,57,1079_4Hz.avi,dar21_oneeighty_4Hz.wav,dar,1,0,0.619476899999995,27,1.50604035,6.39573619,AsyncTheta
27,4,,,16,1285_4Hz.avi,dar2_oneeighty_4Hz.wav,dar,1,0,0.498633799999993,27,1.50604035,6.39573619,AsyncTheta
27,5,,,42,1056_4Hz.avi,dar1_oneeighty_4Hz.wav,dar,1,0,0.41716909999991,27,1.50604035,6.39573619,AsyncTheta
27,6,,,38,1068_4Hz.avi,acoustic48_oneeighty_4Hz.wav,acoustic,1,0,3.24008089999995,27,1.50604035,6.39573619,AsyncTheta
27,7,,,49,1264_4Hz.avi,dar13_oneeighty_4Hz.wav,dar,2,1,0.61467360000006,27,1.50604035,6.39573619,AsyncTheta
