ParticipantID,TrialNumber,BlockNumber,Synchrony,ClipID,VideoFile,SoundFile,SoundCategory,SyncRating,Accuracy,RT,ConditionID,BlockDuration,ExperimentDuration,Condition
14,1,1,,40,1418_4Hz.avi,willow20_oneeighty_4Hz.wav,willow,1,0,2.5719823,14,3.19124643,7.66852672333333,AsyncTheta
14,2,1,,2,1371_4Hz.avi,ep7_oneeighty_4Hz.wav,ep,1,0,1.61644620000004,14,3.19124643,7.66852672333333,AsyncTheta
14,3,1,,23,1011_4Hz.avi,orch38_oneeighty_4Hz.wav,orch,2,1,1.04827439999997,14,3.19124643,7.66852672333333,AsyncTheta
14,4,1,,7,1124_4Hz.avi,dar24_oneeighty_4Hz.wav,dar,2,1,2.35850920000001,14,3.19124643,7.66852672333333,AsyncTheta
14,5,1,,28,1436_4Hz.avi,guitar31_oneeighty_4Hz.wav,guitar,2,1,0.749117500000011,14,3.19124643,7.66852672333333,AsyncTheta
14,6,1,,26,1377_4Hz.avi,acoustic48_oneeighty_4Hz.wav,acoustic,1,0,3.06808819999998,14,3.19124643,7.66852672333333,AsyncTheta
14,7,1,,44,1257_4Hz.avi,orch14_oneeighty_4Hz.wav,orch,1,0,1.8997425,14,3.19124643,7.66852672333333,AsyncTheta
14,8,1,,45,1228_4Hz.avi,orch31_oneeighty_4Hz.wav,orch,2,1,2.23043339999998,14,3.19124643,7.66852672333333,AsyncTheta
14,9,1,,14,1151_4Hz.avi,dar8_oneeighty_4Hz.wav,dar,2,1,1.57006250000001,14,3.19124643,7.66852672333333,AsyncTheta
14,10,1,,32,1326_4Hz.avi,acoustic32_oneeighty_4Hz.wav,acoustic,2,1,0.722375599999964,14,3.19124643,7.66852672333333,AsyncTheta
14,11,1,,6,1226_4Hz.avi,choir4_oneeighty_4Hz.wav,choir,1,0,1.30396260000003,14,3.19124643,7.66852672333333,AsyncTheta
14,12,1,,33,1219_4Hz.avi,acoustic25_oneeighty_4Hz.wav,acoustic,2,1,0.528364699999997,14,3.19124643,7.66852672333333,AsyncTheta
14,1,2,,25,1402_4Hz.avi,choir38_zero_4Hz.wav,choir,2,0,1.56864040000005,14,1.39230065166667,7.66852672333333,SyncTheta
14,2,2,,8,1376_4Hz.avi,willow15_zero_4Hz.wav,willow,1,1,1.42039269999998,14,1.39230065166667,7.66852672333333,SyncTheta
14,3,2,,9,1424_4Hz.avi,orch1_zero_4Hz.wav,orch,1,1,1.16772090000001,14,1.39230065166667,7.66852672333333,SyncTheta
14,4,2,,48,1028_4Hz.avi,acoustic28_zero_4Hz.wav,acoustic,2,0,1.5848479,14,1.39230065166667,7.66852672333333,SyncTheta
14,5,2,,37,1235_4Hz.avi,dar23_zero_4Hz.wav,dar,1,1,0.695204800000056,14,1.39230065166667,7.66852672333333,SyncTheta
14,6,2,,4,1010_4Hz.avi,ep15_zero_4Hz.wav,ep,1,1,2.41434629999998,14,1.39230065166667,7.66852672333333,SyncTheta
14,7,2,,5,1332_4Hz.avi,acoustic44_zero_4Hz.wav,acoustic,1,1,1.54884560000005,14,1.39230065166667,7.66852672333333,SyncTheta
14,8,2,,35,1211_4Hz.avi,choir33_zero_4Hz.wav,choir,1,1,0.886435999999946,14,1.39230065166667,7.66852672333333,SyncTheta
14,9,2,,30,1282_4Hz.avi,dar1_zero_4Hz.wav,dar,1,1,0.798614500000042,14,1.39230065166667,7.66852672333333,SyncTheta
14,10,2,,39,1088_4Hz.avi,acoustic47_zero_4Hz.wav,acoustic,2,0,0.884605699999952,14,1.39230065166667,7.66852672333333,SyncTheta
14,11,2,,21,1291_4Hz.avi,acoustic11_zero_4Hz.wav,acoustic,1,1,2.75356270000003,14,1.39230065166667,7.66852672333333,SyncTheta
14,12,2,,19,1188_4Hz.avi,choir7_zero_4Hz.wav,choir,1,1,3.5693875,14,1.39230065166667,7.66852672333333,SyncTheta
14,1,3,,47,1261_4Hz.avi,willow10_oneeighty_4Hz.wav,willow,1,0,1.01223370000002,14,1.31874498333333,7.66852672333333,AsyncTheta
14,2,3,,15,1302_4Hz.avi,synth25_oneeighty_4Hz.wav,synth,1,0,2.51640099999997,14,1.31874498333333,7.66852672333333,AsyncTheta
