ParticipantID,TrialNumber,BlockNumber,Condition,ClipID,VideoFile,SoundFile,SoundCategory,Response,RT,Accuracy,ConditionID,Frame1,Frame2,Frame3,Frame4,CorrectKey,EncodingPosition,Rating,BlockDuration,ExperimentDuration,MemoryTestOnset,RunNumber,Age,Handedness,Sex
20,1,1,SyncDelta,168,1204_1.7Hz.avi,guitar36_zero_1.7Hz.wav,guitar,3,4.93352250000135,0,20,161,168,170,115,2,13,2,5.11316668166667,NaN,8483.9734581,1,NaN,NaN,NaN
20,2,1,SyncDelta,161,1433_1.7Hz.avi,guitar2_zero_1.7Hz.wav,guitar,1,6.84365649999927,0,20,115,170,168,161,4,2,4,5.11316668166667,NaN,8490.9734597,1,NaN,NaN,NaN
20,3,1,SyncDelta,123,1067_1.7Hz.avi,ep37_zero_1.7Hz.wav,ep,2,4.8577553999985,0,20,144,166,173,123,4,6,3,5.11316668166667,NaN,8500.2735028,1,NaN,NaN,NaN
20,4,1,SyncDelta,119,1189_1.7Hz.avi,willow11_zero_1.7Hz.wav,willow,1,5.52624209999885,1,20,119,153,149,156,1,10,2,5.11316668166667,NaN,8507.6401827,1,NaN,NaN,NaN
20,5,1,SyncDelta,156,1060_1.7Hz.avi,willow7_zero_1.7Hz.wav,willow,2,3.71200850000059,0,20,119,153,156,149,3,9,2,5.11316668166667,NaN,8515.9235091,1,NaN,NaN,NaN
20,6,1,SyncDelta,173,1348_1.7Hz.avi,ep31_zero_1.7Hz.wav,ep,4,4.66809380000086,0,20,144,166,173,123,3,3,3,5.11316668166667,NaN,8521.9902503,1,NaN,NaN,NaN
20,7,1,SyncDelta,125,1050_1.7Hz.avi,synth36_zero_1.7Hz.wav,synth,2,3.56119030000082,1,20,140,125,129,135,2,14,4,5.11316668166667,NaN,8528.0902507,1,NaN,NaN,NaN
20,8,1,SyncDelta,144,1255_1.7Hz.avi,ep28_zero_1.7Hz.wav,ep,4,6.29430820000016,1,20,173,166,123,144,4,11,3,5.11316668166667,NaN,8533.0902345,1,NaN,NaN,NaN
20,9,1,SyncDelta,135,1154_1.7Hz.avi,synth38_zero_1.7Hz.wav,synth,1,3.84106629999951,0,20,125,135,129,140,2,8,3,5.11316668166667,NaN,8541.8402281,1,NaN,NaN,NaN
20,10,1,SyncDelta,149,1200_1.7Hz.avi,willow8_zero_1.7Hz.wav,willow,3,6.14151450000099,0,20,156,153,119,149,4,15,2,5.11316668166667,NaN,8548.4402366,1,NaN,NaN,NaN
