ParticipantID,TrialNumber,BlockNumber,Condition,ClipID,VideoFile,SoundFile,SoundCategory,Response,RT,Accuracy,ConditionID,Frame1,Frame2,Frame3,Frame4,CorrectKey,EncodingPosition,Rating,BlockDuration,ExperimentDuration,MemoryTestOnset,RunNumber,Age,Handedness,Sex
1,1,1,NoFlicker,168,1204_half_amp.avi,guitar36_half_amp.wav,guitar,2,7.10051309999972,1,1,179,168,112,151,2,15,3,6.10926495333333,NaN,3813.277997,1,NaN,NaN,NaN
1,2,1,NoFlicker,166,1227_half_amp.avi,ep5_half_amp.wav,ep,4,6.57257569999956,0,1,166,138,117,177,1,8,4,6.10926495333333,NaN,3821.9780217,1,NaN,NaN,NaN
1,3,1,NoFlicker,112,1388_half_amp.avi,guitar39_half_amp.wav,guitar,3,6.0331798000002,1,1,168,151,112,179,3,13,2,6.10926495333333,NaN,3831.3113829,1,NaN,NaN,NaN
1,4,1,NoFlicker,167,1177_half_amp.avi,willow24_half_amp.wav,willow,4,5.17054929999995,0,1,153,167,130,118,2,4,1,6.10926495333333,NaN,3838.9614379,1,NaN,NaN,NaN
1,5,1,NoFlicker,135,1154_half_amp.avi,synth38_half_amp.wav,synth,4,6.22866109999995,0,1,135,111,128,163,1,6,3,6.10926495333333,NaN,3847.2780787,1,NaN,NaN,NaN
1,6,1,NoFlicker,118,1020_half_amp.avi,willow22_half_amp.wav,willow,1,6.90961169999991,0,1,153,167,130,118,4,3,1,6.10926495333333,NaN,3856.3114265,1,NaN,NaN,NaN
1,7,1,NoFlicker,117,1144_half_amp.avi,ep39_half_amp.wav,ep,4,6.11725380000007,0,1,117,166,177,138,1,9,3,6.10926495333333,NaN,3866.5448594,1,NaN,NaN,NaN
1,8,1,NoFlicker,128,1269_half_amp.avi,synth14_half_amp.wav,synth,3,8.34025639999982,0,1,111,128,135,163,2,12,3,6.10926495333333,NaN,3874.6448583,1,NaN,NaN,NaN
1,9,1,NoFlicker,151,1259_half_amp.avi,guitar43_half_amp.wav,guitar,2,9.22637579999991,1,1,112,151,168,179,2,5,2,6.10926495333333,NaN,3884.5281956,1,NaN,NaN,NaN
1,10,1,NoFlicker,177,1283_half_amp.avi,ep38_half_amp.wav,ep,1,6.11776359999976,0,1,166,177,117,138,2,2,4,6.10926495333333,NaN,3896.8949332,1,NaN,NaN,NaN
1,11,1,NoFlicker,111,1390_half_amp.avi,synth3_half_amp.wav,synth,1,7.50011020000011,0,1,163,135,111,128,3,11,4,6.10926495333333,NaN,3904.4615977,1,NaN,NaN,NaN
1,12,1,NoFlicker,138,1149_half_amp.avi,ep2_half_amp.wav,ep,2,5.56797419999975,1,1,166,138,177,117,2,7,3,6.10926495333333,NaN,3914.9283356,1,NaN,NaN,NaN
1,13,1,NoFlicker,130,1081_half_amp.avi,willow5_half_amp.wav,willow,2,6.63956899999994,1,1,118,130,153,167,2,1,3,6.10926495333333,NaN,3923.0283231,1,NaN,NaN,NaN
1,14,1,NoFlicker,163,1441_half_amp.avi,synth27_half_amp.wav,synth,4,5.02786590000005,0,1,163,111,135,128,1,14,1,6.10926495333333,NaN,3931.0950447,1,NaN,NaN,NaN
1,15,1,NoFlicker,179,1186_half_amp.avi,guitar30_half_amp.wav,guitar,2,5.47393139999986,0,1,179,112,168,151,1,16,3,6.10926495333333,NaN,3937.9283719,1,NaN,NaN,NaN
1,16,1,NoFlicker,153,1157_half_amp.avi,willow1_half_amp.wav,willow,3,5.31111220000003,0,1,118,167,130,153,4,10,5,6.10926495333333,NaN,3945.2117632,1,NaN,NaN,NaN
1,1,2,SyncTheta,13,1201_4Hz.avi,choir7_zero_4Hz.wav,choir,3,6.61509949999981,1,1,10,68,13,52,3,10,3,5.75656962,NaN,4163.8958267,1,NaN,NaN,NaN
1,2,2,SyncTheta,9,1054_4Hz.avi,acoustic44_zero_4Hz.wav,acoustic,1,7.02890779999962,1,1,9,1,47,23,1,11,3,5.75656962,NaN,4172.0125174,1,NaN,NaN,NaN
1,3,2,SyncTheta,52,1387_4Hz.avi,choir2_zero_4Hz.wav,choir,3,6.38825399999951,0,1,52,68,13,10,1,7,2,5.75656962,NaN,4182.0458568,1,NaN,NaN,NaN
1,4,2,SyncTheta,85,1383_4Hz.avi,orch23_zero_4Hz.wav,orch,2,6.25697440000022,0,1,85,33,17,57,1,9,3,5.75656962,NaN,4191.345921,1,NaN,NaN,NaN
1,5,2,SyncTheta,2,1431_4Hz.avi,dar24_zero_4Hz.wav,dar,1,7.49217580000004,1,1,2,31,43,56,1,4,3,5.75656962,NaN,4199.7626133,1,NaN,NaN,NaN
1,6,2,SyncTheta,57,1309_4Hz.avi,orch7_zero_4Hz.wav,orch,4,6.90487260000009,0,1,33,57,85,17,2,6,4,5.75656962,NaN,4208.6793357,1,NaN,NaN,NaN
1,7,2,SyncTheta,47,1292_4Hz.avi,acoustic28_zero_4Hz.wav,acoustic,3,4.89369929999975,0,1,47,9,23,1,1,16,1,5.75656962,NaN,4217.9126543,1,NaN,NaN,NaN
1,8,2,SyncTheta,56,1063_4Hz.avi,dar16_zero_4Hz.wav,dar,1,6.16644459999952,0,1,31,2,43,56,4,13,2,5.75656962,NaN,4225.0960426,1,NaN,NaN,NaN
1,9,2,SyncTheta,68,1023_4Hz.avi,choir3_zero_4Hz.wav,choir,1,8.07266630000049,1,1,68,52,13,10,1,5,1,5.75656962,NaN,4233.5126965,1,NaN,NaN,NaN
1,10,2,SyncTheta,23,1330_4Hz.avi,acoustic47_zero_4Hz.wav,acoustic,2,8.48321809999925,0,1,47,1,23,9,3,2,4,5.75656962,NaN,4243.2627576,1,NaN,NaN,NaN
1,11,2,SyncTheta,31,1404_4Hz.avi,dar8_zero_4Hz.wav,dar,3,3.56215630000042,1,1,56,43,31,2,3,8,5,5.75656962,NaN,4253.9461009,1,NaN,NaN,NaN
1,12,2,SyncTheta,1,1064_4Hz.avi,acoustic12_zero_4Hz.wav,acoustic,2,5.82143439999982,0,1,23,47,1,9,3,3,2,5.75656962,NaN,4259.5128143,1,NaN,NaN,NaN
1,13,2,SyncTheta,33,1136_4Hz.avi,orch38_zero_4Hz.wav,orch,3,6.07863999999972,0,1,17,57,85,33,4,1,4,5.75656962,NaN,4268.2961745,1,NaN,NaN,NaN
1,14,2,SyncTheta,43,1141_4Hz.avi,dar13_zero_4Hz.wav,dar,2,3.99101369999971,1,1,2,43,56,31,2,14,5,5.75656962,NaN,4275.8462311,1,NaN,NaN,NaN
1,15,2,SyncTheta,10,1179_4Hz.avi,choir4_zero_4Hz.wav,choir,3,5.58406970000033,1,1,13,52,10,68,3,15,5,5.75656962,NaN,4282.8628886,1,NaN,NaN,NaN
1,16,2,SyncTheta,17,1162_4Hz.avi,orch1_zero_4Hz.wav,orch,1,5.84678469999926,1,1,17,57,85,33,1,12,2,5.75656962,NaN,4290.1629178,1,NaN,NaN,NaN
1,1,3,SyncDelta,84,1294_1.7Hz.avi,guitar6_zero_1.7Hz.wav,guitar,1,7.83366959999967,0,1,3,84,46,67,2,10,1,5.21763532666667,NaN,4457.9301536,1,NaN,NaN,NaN
1,2,3,SyncDelta,65,1013_1.7Hz.avi,ep22_zero_1.7Hz.wav,ep,3,3.85073960000045,0,1,6,99,25,65,4,12,1,5.21763532666667,NaN,4468.46354,1,NaN,NaN,NaN
1,3,3,SyncDelta,3,1156_1.7Hz.avi,guitar31_zero_1.7Hz.wav,guitar,1,7.26844619999974,0,1,84,3,67,46,2,9,2,5.21763532666667,NaN,4474.9968937,1,NaN,NaN,NaN
1,4,3,SyncDelta,32,1360_1.7Hz.avi,willow10_zero_1.7Hz.wav,willow,3,8.73370979999982,0,1,92,32,55,18,2,7,1,5.21763532666667,NaN,4485.2135387,1,NaN,NaN,NaN
