ParticipantID,TrialNumber,BlockNumber,Synchrony,ClipID,VideoFile,SoundFile,SoundCategory,SyncRating,Accuracy,RT,ConditionID,BlockDuration,ExperimentDuration,Condition
9,1,1,,40,1418_4Hz.avi,willow20_zero_4Hz.wav,willow,1,1,2.12260550000065,9,5.10863498333333,9.06422832,SyncTheta
9,2,1,,2,1371_4Hz.avi,ep7_zero_4Hz.wav,ep,2,0,1.59710590000032,9,5.10863498333333,9.06422832,SyncTheta
9,3,1,,23,1011_4Hz.avi,orch38_zero_4Hz.wav,orch,1,1,1.13051400000404,9,5.10863498333333,9.06422832,SyncTheta
9,4,1,,7,1124_4Hz.avi,dar24_zero_4Hz.wav,dar,1,1,1.86239629999909,9,5.10863498333333,9.06422832,SyncTheta
9,5,1,,28,1436_4Hz.avi,guitar31_zero_4Hz.wav,guitar,1,1,0.871888099994976,9,5.10863498333333,9.06422832,SyncTheta
9,6,1,,26,1377_4Hz.avi,acoustic48_zero_4Hz.wav,acoustic,2,0,0.918478599996888,9,5.10863498333333,9.06422832,SyncTheta
9,7,1,,44,1257_4Hz.avi,orch14_zero_4Hz.wav,orch,1,1,1.30798209999921,9,5.10863498333333,9.06422832,SyncTheta
9,8,1,,45,1228_4Hz.avi,orch31_zero_4Hz.wav,orch,2,0,1.04878880000615,9,5.10863498333333,9.06422832,SyncTheta
9,9,1,,14,1151_4Hz.avi,dar8_zero_4Hz.wav,dar,2,0,1.3449130999943,9,5.10863498333333,9.06422832,SyncTheta
9,10,1,,32,1326_4Hz.avi,acoustic32_zero_4Hz.wav,acoustic,2,0,0.890857999998843,9,5.10863498333333,9.06422832,SyncTheta
9,11,1,,6,1226_4Hz.avi,choir4_zero_4Hz.wav,choir,1,1,2.0325329000043,9,5.10863498333333,9.06422832,SyncTheta
9,12,1,,33,1219_4Hz.avi,acoustic25_zero_4Hz.wav,acoustic,1,1,1.04132909998589,9,5.10863498333333,9.06422832,SyncTheta
9,1,2,,25,1402_4Hz.avi,choir38_oneeighty_4Hz.wav,choir,2,1,0.835646399995312,9,1.18508238833333,9.06422832,AsyncTheta
9,2,2,,8,1376_4Hz.avi,willow15_oneeighty_4Hz.wav,willow,2,1,1.07828480000899,9,1.18508238833333,9.06422832,AsyncTheta
9,3,2,,9,1424_4Hz.avi,orch1_oneeighty_4Hz.wav,orch,1,0,2.02292579998903,9,1.18508238833333,9.06422832,AsyncTheta
9,4,2,,48,1028_4Hz.avi,acoustic28_oneeighty_4Hz.wav,acoustic,2,1,2.85566119999567,9,1.18508238833333,9.06422832,AsyncTheta
9,5,2,,37,1235_4Hz.avi,dar23_oneeighty_4Hz.wav,dar,2,1,0.551881699997466,9,1.18508238833333,9.06422832,AsyncTheta
