ParticipantID,TrialNumber,BlockNumber,Synchrony,ClipID,VideoFile,SoundFile,SoundCategory,SyncRating,Accuracy,RT,ConditionID,BlockDuration,ExperimentDuration,Condition
22,1,1,,40,1418_4Hz.avi,willow20_oneeighty_4Hz.wav,willow,1,0,4.83058739999979,22,7.27251446833333,11.6532445866667,AsyncTheta
22,2,1,,2,1371_4Hz.avi,ep7_oneeighty_4Hz.wav,ep,1,0,2.23811860000023,22,7.27251446833333,11.6532445866667,AsyncTheta
22,3,1,,23,1011_4Hz.avi,orch38_oneeighty_4Hz.wav,orch,2,1,1.26641010000094,22,7.27251446833333,11.6532445866667,AsyncTheta
22,4,1,,7,1124_4Hz.avi,dar24_oneeighty_4Hz.wav,dar,2,1,2.80907320000006,22,7.27251446833333,11.6532445866667,AsyncTheta
22,5,1,,28,1436_4Hz.avi,guitar31_oneeighty_4Hz.wav,guitar,2,1,4.21483719999924,22,7.27251446833333,11.6532445866667,AsyncTheta
22,6,1,,26,1377_4Hz.avi,acoustic48_oneeighty_4Hz.wav,acoustic,1,0,1.11866000000009,22,7.27251446833333,11.6532445866667,AsyncTheta
22,7,1,,44,1257_4Hz.avi,orch14_oneeighty_4Hz.wav,orch,1,0,1.21717010000066,22,7.27251446833333,11.6532445866667,AsyncTheta
22,8,1,,45,1228_4Hz.avi,orch31_oneeighty_4Hz.wav,orch,1,0,2.16694970000026,22,7.27251446833333,11.6532445866667,AsyncTheta
22,9,1,,14,1151_4Hz.avi,dar8_oneeighty_4Hz.wav,dar,2,1,1.07930739999938,22,7.27251446833333,11.6532445866667,AsyncTheta
22,10,1,,32,1326_4Hz.avi,acoustic32_oneeighty_4Hz.wav,acoustic,2,1,0.38392130000102,22,7.27251446833333,11.6532445866667,AsyncTheta
22,11,1,,6,1226_4Hz.avi,choir4_oneeighty_4Hz.wav,choir,2,1,0.866074300000037,22,7.27251446833333,11.6532445866667,AsyncTheta
22,12,1,,33,1219_4Hz.avi,acoustic25_oneeighty_4Hz.wav,acoustic,2,1,0.89893530000154,22,7.27251446833333,11.6532445866667,AsyncTheta
22,1,2,,25,1402_4Hz.avi,choir38_zero_4Hz.wav,choir,1,1,0.632554899999377,22,1.18393093166667,11.6532445866667,SyncTheta
22,2,2,,8,1376_4Hz.avi,willow15_zero_4Hz.wav,willow,1,1,1.31850060000033,22,1.18393093166667,11.6532445866667,SyncTheta
22,3,2,,9,1424_4Hz.avi,orch1_zero_4Hz.wav,orch,1,1,0.286298499999248,22,1.18393093166667,11.6532445866667,SyncTheta
22,4,2,,48,1028_4Hz.avi,acoustic28_zero_4Hz.wav,acoustic,2,0,0.250619600001301,22,1.18393093166667,11.6532445866667,SyncTheta
22,5,2,,37,1235_4Hz.avi,dar23_zero_4Hz.wav,dar,2,0,0.142623500001719,22,1.18393093166667,11.6532445866667,SyncTheta
22,6,2,,4,1010_4Hz.avi,ep15_zero_4Hz.wav,ep,2,0,0.958563899999717,22,1.18393093166667,11.6532445866667,SyncTheta
22,7,2,,5,1332_4Hz.avi,acoustic44_zero_4Hz.wav,acoustic,2,0,0.849243999999089,22,1.18393093166667,11.6532445866667,SyncTheta
22,8,2,,35,1211_4Hz.avi,choir33_zero_4Hz.wav,choir,1,1,0.401326399998652,22,1.18393093166667,11.6532445866667,SyncTheta
22,9,2,,30,1282_4Hz.avi,dar1_zero_4Hz.wav,dar,1,1,1.47782159999952,22,1.18393093166667,11.6532445866667,SyncTheta
22,10,2,,39,1088_4Hz.avi,acoustic47_zero_4Hz.wav,acoustic,2,0,0.322379799999908,22,1.18393093166667,11.6532445866667,SyncTheta
22,11,2,,21,1291_4Hz.avi,acoustic11_zero_4Hz.wav,acoustic,1,1,1.54971250000017,22,1.18393093166667,11.6532445866667,SyncTheta
22,12,2,,19,1188_4Hz.avi,choir7_zero_4Hz.wav,choir,1,1,0.401327699999456,22,1.18393093166667,11.6532445866667,SyncTheta
22,1,3,,47,1261_4Hz.avi,willow10_oneeighty_4Hz.wav,willow,1,0,0.312703599998713,22,1.03604728333333,11.6532445866667,AsyncTheta
22,2,3,,15,1302_4Hz.avi,synth25_oneeighty_4Hz.wav,synth,1,0,0.312123300000167,22,1.03604728333333,11.6532445866667,AsyncTheta
22,3,3,,38,1068_4Hz.avi,orch29_oneeighty_4Hz.wav,orch,1,0,0.700605500000165,22,1.03604728333333,11.6532445866667,AsyncTheta
22,4,3,,11,1001_4Hz.avi,dar22_oneeighty_4Hz.wav,dar,2,1,0.866222199998447,22,1.03604728333333,11.6532445866667,AsyncTheta
22,5,3,,41,1092_4Hz.avi,guitar37_oneeighty_4Hz.wav,guitar,2,1,0.338075900001058,22,1.03604728333333,11.6532445866667,AsyncTheta
22,6,3,,10,1100_4Hz.avi,ep10_oneeighty_4Hz.wav,ep,2,1,0.0003870000000461,22,1.03604728333333,11.6532445866667,AsyncTheta
22,7,3,,22,1351_4Hz.avi,acoustic1_oneeighty_4Hz.wav,acoustic,1,0,0.573680200001036,22,1.03604728333333,11.6532445866667,AsyncTheta
22,8,3,,16,1285_4Hz.avi,acoustic37_oneeighty_4Hz.wav,acoustic,1,0,0.415204499999163,22,1.03604728333333,11.6532445866667,AsyncTheta
22,9,3,,18,1446_4Hz.avi,synth5_oneeighty_4Hz.wav,synth,2,1,0.64985020000131,22,1.03604728333333,11.6532445866667,AsyncTheta
22,10,3,,29,1281_4Hz.avi,ep34_oneeighty_4Hz.wav,ep,2,1,2.0332484999999,22,1.03604728333333,11.6532445866667,AsyncTheta
22,11,3,,24,1251_4Hz.avi,willow16_oneeighty_4Hz.wav,willow,2,1,0.463918700001159,22,1.03604728333333,11.6532445866667,AsyncTheta
22,12,3,,36,1307_4Hz.avi,dar13_oneeighty_4Hz.wav,dar,1,0,0.259056099999725,22,1.03604728333333,11.6532445866667,AsyncTheta
22,1,4,,12,1102_4Hz.avi,dar2_zero_4Hz.wav,dar,2,0,0.29096059999938,22,1.067515675,11.6532445866667,SyncTheta
22,2,4,,17,1043_4Hz.avi,ep8_zero_4Hz.wav,ep,2,0,0.243468700000449,22,1.067515675,11.6532445866667,SyncTheta
22,3,4,,34,1409_4Hz.avi,willow12_zero_4Hz.wav,willow,1,1,1.39912240000012,22,1.067515675,11.6532445866667,SyncTheta
22,4,4,,13,1075_4Hz.avi,orch19_zero_4Hz.wav,orch,2,0,0.49610980000034,22,1.067515675,11.6532445866667,SyncTheta
22,5,4,,20,1245_4Hz.avi,guitar48_zero_4Hz.wav,guitar,1,1,0.81322419999924,22,1.067515675,11.6532445866667,SyncTheta
22,6,4,,43,1438_4Hz.avi,choir18_zero_4Hz.wav,choir,2,0,0.604596900000615,22,1.067515675,11.6532445866667,SyncTheta
22,7,4,,31,1246_4Hz.avi,guitar47_zero_4Hz.wav,guitar,1,1,0.518464900000254,22,1.067515675,11.6532445866667,SyncTheta
22,8,4,,1,1267_4Hz.avi,dar6_zero_4Hz.wav,dar,1,1,0.415073199999824,22,1.067515675,11.6532445866667,SyncTheta
22,9,4,,27,1120_4Hz.avi,choir36_zero_4Hz.wav,choir,1,1,0.985901499998363,22,1.067515675,11.6532445866667,SyncTheta
22,10,4,,46,1400_4Hz.avi,ep44_zero_4Hz.wav,ep,1,1,0.770921299999827,22,1.067515675,11.6532445866667,SyncTheta
22,11,4,,42,1056_4Hz.avi,acoustic12_zero_4Hz.wav,acoustic,2,0,0.518958599999678,22,1.067515675,11.6532445866667,SyncTheta
22,12,4,,3,1194_4Hz.avi,willow13_zero_4Hz.wav,willow,1,1,0.303963199999998,22,1.067515675,11.6532445866667,SyncTheta
