ParticipantID,TrialNumber,BlockNumber,Synchrony,ClipID,VideoFile,SoundFile,SoundCategory,SyncRating,Accuracy,RT,ConditionID,BlockDuration,ExperimentDuration,Condition
6,1,1,,40,1418_4Hz.avi,willow20_oneeighty_4Hz.wav,willow,1,0,3.83111220000001,6,4.07183668666667,8.815914435,AsyncTheta
6,2,1,,2,1371_4Hz.avi,ep7_oneeighty_4Hz.wav,ep,1,0,0.707234800000151,6,4.07183668666667,8.815914435,AsyncTheta
6,3,1,,23,1011_4Hz.avi,orch38_oneeighty_4Hz.wav,orch,2,1,1.16198430000031,6,4.07183668666667,8.815914435,AsyncTheta
6,4,1,,7,1124_4Hz.avi,dar24_oneeighty_4Hz.wav,dar,1,0,0.696425100000397,6,4.07183668666667,8.815914435,AsyncTheta
6,5,1,,28,1436_4Hz.avi,guitar31_oneeighty_4Hz.wav,guitar,1,0,0.347833700000137,6,4.07183668666667,8.815914435,AsyncTheta
6,6,1,,26,1377_4Hz.avi,acoustic48_oneeighty_4Hz.wav,acoustic,2,1,0.782083099999909,6,4.07183668666667,8.815914435,AsyncTheta
6,7,1,,44,1257_4Hz.avi,orch14_oneeighty_4Hz.wav,orch,1,0,0.780699500000082,6,4.07183668666667,8.815914435,AsyncTheta
6,8,1,,45,1228_4Hz.avi,orch31_oneeighty_4Hz.wav,orch,2,1,0.357105000000047,6,4.07183668666667,8.815914435,AsyncTheta
6,9,1,,14,1151_4Hz.avi,dar8_oneeighty_4Hz.wav,dar,1,0,0.827787199999875,6,4.07183668666667,8.815914435,AsyncTheta
6,10,1,,32,1326_4Hz.avi,acoustic32_oneeighty_4Hz.wav,acoustic,1,0,0.875275000000329,6,4.07183668666667,8.815914435,AsyncTheta
6,11,1,,6,1226_4Hz.avi,choir4_oneeighty_4Hz.wav,choir,1,0,0.756088999999974,6,4.07183668666667,8.815914435,AsyncTheta
6,12,1,,33,1219_4Hz.avi,acoustic25_oneeighty_4Hz.wav,acoustic,1,0,0.57979320000004,6,4.07183668666667,8.815914435,AsyncTheta
6,1,2,,25,1402_4Hz.avi,choir38_zero_4Hz.wav,choir,2,0,0.692715399999997,6,1.041112995,8.815914435,SyncTheta
6,2,2,,8,1376_4Hz.avi,willow15_zero_4Hz.wav,willow,1,1,0.307311500000196,6,1.041112995,8.815914435,SyncTheta
6,3,2,,9,1424_4Hz.avi,orch1_zero_4Hz.wav,orch,2,0,0.410779600000296,6,1.041112995,8.815914435,SyncTheta
6,4,2,,48,1028_4Hz.avi,acoustic28_zero_4Hz.wav,acoustic,1,1,0.426782000000003,6,1.041112995,8.815914435,SyncTheta
6,5,2,,37,1235_4Hz.avi,dar23_zero_4Hz.wav,dar,2,0,0.7323279000002,6,1.041112995,8.815914435,SyncTheta
6,6,2,,4,1010_4Hz.avi,ep15_zero_4Hz.wav,ep,1,1,0.315810000000056,6,1.041112995,8.815914435,SyncTheta
6,7,2,,5,1332_4Hz.avi,acoustic44_zero_4Hz.wav,acoustic,1,1,0.563908399999946,6,1.041112995,8.815914435,SyncTheta
6,8,2,,35,1211_4Hz.avi,choir33_zero_4Hz.wav,choir,1,1,0.254597500000273,6,1.041112995,8.815914435,SyncTheta
6,9,2,,30,1282_4Hz.avi,dar1_zero_4Hz.wav,dar,1,1,0.335752999999841,6,1.041112995,8.815914435,SyncTheta
6,10,2,,39,1088_4Hz.avi,acoustic47_zero_4Hz.wav,acoustic,2,0,0.499076800000239,6,1.041112995,8.815914435,SyncTheta
6,11,2,,21,1291_4Hz.avi,acoustic11_zero_4Hz.wav,acoustic,1,1,0.302838699999938,6,1.041112995,8.815914435,SyncTheta
6,12,2,,19,1188_4Hz.avi,choir7_zero_4Hz.wav,choir,2,0,0.316284799999721,6,1.041112995,8.815914435,SyncTheta
6,1,3,,47,1261_4Hz.avi,willow10_oneeighty_4Hz.wav,willow,1,0,0.369534899999962,6,1.08132419833333,8.815914435,AsyncTheta
