ParticipantID,TrialNumber,BlockNumber,Condition,ClipID,VideoFile,SoundFile,SoundCategory,Response,RT,Accuracy,ConditionID,Frame1,Frame2,Frame3,Frame4,CorrectKey,EncodingPosition,Rating,BlockDuration,ExperimentDuration,MemoryTestOnset,RunNumber,Age,Handedness,Sex
4,1,1,SyncDelta,131,1366_1.7Hz.avi,synth34_zero_1.7Hz.wav,synth,1,7.32255180000084,1,4,131,135,184,129,1,11,2,4.91010065666667,NaN,5652.0244508,1,NaN,NaN,NaN
4,2,1,SyncDelta,183,1374_1.7Hz.avi,guitar16_zero_1.7Hz.wav,guitar,4,5.35252839999976,1,4,168,161,164,183,4,4,2,4.91010065666667,NaN,5660.9744971,1,NaN,NaN,NaN
4,3,1,SyncDelta,153,1157_1.7Hz.avi,willow1_zero_1.7Hz.wav,willow,3,6.38235989999976,1,4,149,171,153,152,3,15,5,4.91010065666667,NaN,5667.7911759,1,NaN,NaN,NaN
4,4,1,SyncDelta,171,1280_1.7Hz.avi,willow19_zero_1.7Hz.wav,willow,2,4.32442350000019,1,4,153,171,152,149,2,13,5,4.91010065666667,NaN,5676.2078487,1,NaN,NaN,NaN
4,5,1,SyncDelta,149,1200_1.7Hz.avi,willow8_zero_1.7Hz.wav,willow,2,7.52145800000017,0,4,153,152,149,171,3,12,2,4.91010065666667,NaN,5682.6079172,1,NaN,NaN,NaN
4,6,1,SyncDelta,180,1006_1.7Hz.avi,ep4_zero_1.7Hz.wav,ep,1,5.48079760000019,1,4,180,144,150,166,1,3,4,4.91010065666667,NaN,5692.1745518,1,NaN,NaN,NaN
4,7,1,SyncDelta,168,1204_1.7Hz.avi,guitar36_zero_1.7Hz.wav,guitar,2,5.1061952,1,4,183,168,161,164,2,16,2,4.91010065666667,NaN,5700.7412633,1,NaN,NaN,NaN
4,8,1,SyncDelta,164,1087_1.7Hz.avi,guitar17_zero_1.7Hz.wav,guitar,1,3.82123700000011,1,4,164,183,161,168,1,10,5,4.91010065666667,NaN,5707.9079239,1,NaN,NaN,NaN
4,9,1,SyncDelta,152,1445_1.7Hz.avi,willow2_zero_1.7Hz.wav,willow,3,5.25691439999991,0,4,149,152,153,171,2,2,4,4.91010065666667,NaN,5713.5412982,1,NaN,NaN,NaN
4,10,1,SyncDelta,144,1255_1.7Hz.avi,ep28_zero_1.7Hz.wav,ep,1,11.7092126000007,1,4,144,180,166,150,1,9,2,4.91010065666667,NaN,5720.2413222,1,NaN,NaN,NaN
4,11,1,SyncDelta,184,1052_1.7Hz.avi,synth40_zero_1.7Hz.wav,synth,2,6.57590649999929,1,4,131,184,129,135,2,7,1,4.91010065666667,NaN,5735.2913507,1,NaN,NaN,NaN
4,12,1,SyncDelta,135,1154_1.7Hz.avi,synth38_zero_1.7Hz.wav,synth,2,4.84099190000052,1,4,129,135,184,131,2,8,3,4.91010065666667,NaN,5743.3080099,1,NaN,NaN,NaN
4,13,1,SyncDelta,166,1227_1.7Hz.avi,ep5_zero_1.7Hz.wav,ep,1,3.83565690000069,1,4,166,144,180,150,1,6,3,4.91010065666667,NaN,5751.1580552,1,NaN,NaN,NaN
4,14,1,SyncDelta,129,1286_1.7Hz.avi,synth30_zero_1.7Hz.wav,synth,2,9.57432900000003,0,4,135,131,184,129,4,14,4,4.91010065666667,NaN,5756.3580695,1,NaN,NaN,NaN
4,15,1,SyncDelta,150,1394_1.7Hz.avi,ep11_zero_1.7Hz.wav,ep,4,4.71708599999965,0,4,150,166,180,144,1,1,2,4.91010065666667,NaN,5769.2747392,1,NaN,NaN,NaN
4,16,1,SyncDelta,161,1433_1.7Hz.avi,guitar2_zero_1.7Hz.wav,guitar,3,5.27882139999929,1,4,183,164,161,168,3,5,4,4.91010065666667,NaN,5776.3747589,1,NaN,NaN,NaN
4,1,2,NoFlicker,80,1082_half_amp.avi,dar15_half_amp.wav,dar,1,4.28204379999988,0,4,34,80,2,45,2,7,4,4.94110221833333,NaN,5948.9252505,1,NaN,NaN,NaN
4,2,2,NoFlicker,72,1097_half_amp.avi,choir29_half_amp.wav,choir,2,5.65825940000013,1,4,62,72,19,10,2,1,5,4.94110221833333,NaN,5955.2085742,1,NaN,NaN,NaN
4,3,2,NoFlicker,36,1284_half_amp.avi,orch29_half_amp.wav,orch,4,6.94741830000021,1,4,102,17,74,36,4,16,2,4.94110221833333,NaN,5964.241934,1,NaN,NaN,NaN
4,4,2,NoFlicker,17,1162_half_amp.avi,orch1_half_amp.wav,orch,2,4.68403229999967,0,4,17,36,102,74,1,13,4,4.94110221833333,NaN,5973.7253127,1,NaN,NaN,NaN
4,5,2,NoFlicker,74,1337_half_amp.avi,orch24_half_amp.wav,orch,3,4.91476760000023,1,4,102,36,74,17,3,12,2,4.94110221833333,NaN,5981.2586375,1,NaN,NaN,NaN
4,6,2,NoFlicker,39,1061_half_amp.avi,acoustic11_half_amp.wav,acoustic,4,4.99547410000014,1,4,60,1,20,39,4,9,2,4.94110221833333,NaN,5989.0253523,1,NaN,NaN,NaN
4,7,2,NoFlicker,62,1058_half_amp.avi,choir19_half_amp.wav,choir,3,12.8231252999994,1,4,72,19,62,10,3,8,3,4.94110221833333,NaN,5996.35868,1,NaN,NaN,NaN
4,8,2,NoFlicker,19,1247_half_amp.avi,choir38_half_amp.wav,choir,2,6.97034810000059,1,4,10,19,72,62,2,5,5,4.94110221833333,NaN,6010.5753907,1,NaN,NaN,NaN
4,9,2,NoFlicker,102,1012_half_amp.avi,orch18_half_amp.wav,orch,1,4.13169259999995,0,4,36,17,74,102,4,11,4,4.94110221833333,NaN,6020.5420435,1,NaN,NaN,NaN
4,10,2,NoFlicker,60,1249_half_amp.avi,acoustic20_half_amp.wav,acoustic,1,5.27519699999993,1,4,60,39,1,20,1,14,3,4.94110221833333,NaN,6026.5087493,1,NaN,NaN,NaN
4,11,2,NoFlicker,34,1319_half_amp.avi,dar22_half_amp.wav,dar,1,6.71981190000042,1,4,34,80,45,2,1,3,4,4.94110221833333,NaN,6034.2921172,1,NaN,NaN,NaN
4,12,2,NoFlicker,2,1431_half_amp.avi,dar24_half_amp.wav,dar,2,6.16639060000034,1,4,34,2,80,45,2,6,5,4.94110221833333,NaN,6043.2587906,1,NaN,NaN,NaN
4,13,2,NoFlicker,20,1236_half_amp.avi,acoustic25_half_amp.wav,acoustic,3,3.63461040000038,1,4,1,39,20,60,3,10,4,4.94110221833333,NaN,6051.6421199,1,NaN,NaN,NaN
