ParticipantID,TrialNumber,BlockNumber,Condition,ClipID,VideoFile,SoundFile,SoundCategory,Response,RT,Accuracy,ConditionID,Frame1,Frame2,Frame3,Frame4,CorrectKey,EncodingPosition,Rating,BlockDuration,ExperimentDuration,MemoryTestOnset,RunNumber,Age,Handedness,Sex
17,1,1,AsyncTheta,143,1127_4Hz.avi,orch11_oneeighty_4Hz.wav,orch,1,4.06449020000036,1,17,143,188,192,141,1,1,1,7.37754645,NaN,15307.7658736,1,NaN,NaN,NaN
17,2,1,AsyncTheta,191,1314_4Hz.avi,dar19_oneeighty_4Hz.wav,dar,1,6.57695459999923,0,17,187,191,116,126,2,11,4,7.37754645,NaN,15313.3492281,1,NaN,NaN,NaN
17,3,1,AsyncTheta,190,1427_4Hz.avi,acoustic46_oneeighty_4Hz.wav,acoustic,4,3.92806879999989,0,17,190,107,175,104,1,3,4,7.37754645,NaN,15322.7159038,1,NaN,NaN,NaN
17,4,1,AsyncTheta,188,1036_4Hz.avi,orch26_oneeighty_4Hz.wav,orch,4,5.9592604999998,0,17,188,141,143,192,1,9,4,7.37754645,NaN,15328.5992898,1,NaN,NaN,NaN
17,5,1,AsyncTheta,97,1368_4Hz.avi,choir30_oneeighty_4Hz.wav,choir,4,3.91531039999973,0,17,121,182,97,181,3,6,5,7.37754645,NaN,15336.0493272,1,NaN,NaN,NaN
17,6,1,AsyncTheta,192,1231_4Hz.avi,orch32_oneeighty_4Hz.wav,orch,3,4.32618530000036,0,17,143,192,188,141,2,7,5,7.37754645,NaN,15342.9160094,1,NaN,NaN,NaN
17,7,1,AsyncTheta,141,1401_4Hz.avi,orch12_oneeighty_4Hz.wav,orch,2,3.88896639999984,1,17,188,141,192,143,2,16,5,7.37754645,NaN,15349.1160037,1,NaN,NaN,NaN
17,8,1,AsyncTheta,181,1168_4Hz.avi,choir1_oneeighty_4Hz.wav,choir,1,3.55529999999999,0,17,121,97,181,182,3,14,5,7.37754645,NaN,15355.3326871,1,NaN,NaN,NaN
17,9,1,AsyncTheta,104,1111_4Hz.avi,acoustic31_oneeighty_4Hz.wav,acoustic,3,3.48663759999909,1,17,190,175,104,107,3,4,5,7.37754645,NaN,15361.4494243,1,NaN,NaN,NaN
17,10,1,AsyncTheta,126,1298_4Hz.avi,dar9_oneeighty_4Hz.wav,dar,2,5.44326150000052,1,17,116,126,191,187,2,12,2,7.37754645,NaN,15366.8494332,1,NaN,NaN,NaN
17,11,1,AsyncTheta,121,1354_4Hz.avi,choir22_oneeighty_4Hz.wav,choir,1,3.53725139999915,1,17,121,97,182,181,1,5,4,7.37754645,NaN,15375.1994637,1,NaN,NaN,NaN
17,12,1,AsyncTheta,107,1265_4Hz.avi,acoustic16_oneeighty_4Hz.wav,acoustic,2,3.93276850000075,1,17,190,107,104,175,2,2,4,7.37754645,NaN,15381.7161232,1,NaN,NaN,NaN
17,13,1,AsyncTheta,182,1277_4Hz.avi,choir39_oneeighty_4Hz.wav,choir,1,3.43148939999992,0,17,97,121,181,182,4,8,1,7.37754645,NaN,15388.3161587,1,NaN,NaN,NaN
17,14,1,AsyncTheta,175,1103_4Hz.avi,acoustic10_oneeighty_4Hz.wav,acoustic,1,3.90875609999966,1,17,175,107,190,104,1,15,4,7.37754645,NaN,15393.9495114,1,NaN,NaN,NaN
17,15,1,AsyncTheta,187,1164_4Hz.avi,dar12_oneeighty_4Hz.wav,dar,1,3.52739959999963,1,17,187,191,126,116,1,10,4,7.37754645,NaN,15400.9662145,1,NaN,NaN,NaN
17,16,1,AsyncTheta,116,1420_4Hz.avi,dar18_oneeighty_4Hz.wav,dar,4,4.02406500000143,1,17,187,191,126,116,4,13,4,7.37754645,NaN,15407.2495902,1,NaN,NaN,NaN
17,1,2,SyncDelta,27,1202_1.7Hz.avi,willow16_zero_1.7Hz.wav,willow,3,5.99857820000034,0,17,48,75,37,27,4,9,5,4.553918705,NaN,15571.5335867,1,NaN,NaN,NaN
17,2,2,SyncDelta,61,1207_1.7Hz.avi,synth46_zero_1.7Hz.wav,synth,4,4.97358100000019,0,17,61,89,50,54,1,6,1,4.553918705,NaN,15579.0669058,1,NaN,NaN,NaN
17,3,2,SyncDelta,26,1190_1.7Hz.avi,ep7_zero_1.7Hz.wav,ep,3,3.92059460000019,0,17,41,87,24,26,4,5,5,4.553918705,NaN,15587.3002761,1,NaN,NaN,NaN
17,4,2,SyncDelta,48,1021_1.7Hz.avi,willow12_zero_1.7Hz.wav,willow,4,3.97921940000015,0,17,37,75,48,27,3,14,1,4.553918705,NaN,15593.4003324,1,NaN,NaN,NaN
17,5,2,SyncDelta,53,1197_1.7Hz.avi,guitar46_zero_1.7Hz.wav,guitar,3,4.14955539999937,1,17,59,77,53,15,3,4,4,4.553918705,NaN,15600.4003503,1,NaN,NaN,NaN
17,6,2,SyncDelta,37,1237_1.7Hz.avi,willow15_zero_1.7Hz.wav,willow,3,6.09148090000053,0,17,37,75,27,48,1,11,5,4.553918705,NaN,15606.7836792,1,NaN,NaN,NaN
17,7,2,SyncDelta,75,1040_1.7Hz.avi,willow17_zero_1.7Hz.wav,willow,4,3.77435990000049,1,17,48,27,37,75,4,15,4,4.553918705,NaN,15615.100411,1,NaN,NaN,NaN
17,8,2,SyncDelta,59,1346_1.7Hz.avi,guitar33_zero_1.7Hz.wav,guitar,4,4.90066810000098,1,17,15,53,77,59,4,13,4,4.553918705,NaN,15621.2671034,1,NaN,NaN,NaN
17,9,2,SyncDelta,41,1132_1.7Hz.avi,ep10_zero_1.7Hz.wav,ep,2,5.66005419999965,1,17,87,41,26,24,2,8,4,4.553918705,NaN,15628.8337661,1,NaN,NaN,NaN
17,10,2,SyncDelta,54,1181_1.7Hz.avi,synth12_zero_1.7Hz.wav,synth,2,3.74236419999943,0,17,61,89,54,50,3,7,4,4.553918705,NaN,15637.5505008,1,NaN,NaN,NaN
17,11,2,SyncDelta,77,1008_1.7Hz.avi,guitar42_zero_1.7Hz.wav,guitar,1,3.56563790000109,1,17,77,53,15,59,1,1,4,4.553918705,NaN,15644.0338557,1,NaN,NaN,NaN
17,12,2,SyncDelta,87,1142_1.7Hz.avi,ep3_zero_1.7Hz.wav,ep,2,4.65733339999861,0,17,41,26,87,24,3,2,3,4.553918705,NaN,15650.1171821,1,NaN,NaN,NaN
17,13,2,SyncDelta,15,1422_1.7Hz.avi,guitar37_zero_1.7Hz.wav,guitar,1,5.60043330000008,0,17,59,53,77,15,4,12,2,4.553918705,NaN,15657.7339149,1,NaN,NaN,NaN
17,14,2,SyncDelta,24,1217_1.7Hz.avi,ep44_zero_1.7Hz.wav,ep,2,4.95040940000035,0,17,24,26,87,41,1,10,5,4.553918705,NaN,15666.2839478,1,NaN,NaN,NaN
